Id,Predicted
14070967,129.05436392134894
28624477,102.61484190542775
7632182,173.07956529985867
27507052,65.860359789107
10681555,154.2209633962091
26224149,61.24405729392632
15010339,87.18091685531972
21979587,123.01081017797658
491123,74.13059183015696
1703303,131.09520109381165
13276073,191.93466608150553
10336325,160.79515742170133
18504631,53.97532623547883
12983221,188.33353658772378
28893280,177.61499345025936
10995810,73.45555901422443
29490463,72.65972778984154
19476873,216.48418183607077
11693193,169.9281588287739
3766496,113.27611002346099
13936825,75.72037601257425
9331413,184.91743882043033
15144105,63.816737321949006
25763994,70.86051128410064
18457273,63.79926729840238
10120414,189.17325157396567
26770369,67.79528285189616
26035905,67.13821044865603
7367864,265.6010140857455
18736642,93.03989170586549
21190435,122.62409758543849
3750917,67.20639765845567
29260109,357.16370073770287
26236287,43.72345627797168
23744530,143.73396500543944
22937557,59.94250036717247
11069190,98.76305321937134
14535422,95.58002190856668
29615038,52.786238307447285
28978145,132.07479041790583
9116831,154.85416971011816
4728136,55.93307937333611
26337553,64.81808975554462
20136238,71.47857298489681
19343700,189.78094088634
16409970,125.16231262295862
25740704,202.04291002625732
27604010,221.3903988944296
29490455,392.0045337567758
9429015,178.64570771987246
17575407,65.11297473560934
17481087,206.62447510344964
29391342,159.21727885758688
16163768,116.09522865496285
21139341,285.42068886868896
301372,62.14534837009921
18824754,73.6117942505983
28652436,107.03516963498384
14762427,101.98721325396572
26338854,152.56478147274677
23902815,59.49651125165813
25289041,458.2984880265097
4325244,158.4885226516038
2695372,194.71476755797892
715070,234.65601066671073
21293326,116.44100735794711
4235620,109.19273237001731
27573123,86.75532962567695
5562710,154.67549707456348
6227341,59.704299030147446
9955143,142.64830578951364
22838613,60.214150085542904
8736291,135.29560973727664
22339572,51.63412133070835
7542840,101.27484341885133
11957593,64.65574393013794
25413957,194.80645612959367
8371626,84.18637321343166
13485043,124.03834794783147
20775042,53.192894265111136
15468790,92.0527575641994
7434615,137.70725200804335
26401133,214.53931555660233
7082866,183.56252562651864
9883870,231.9041615473578
13092522,80.21232946995555
26716581,116.99023832091245
18840683,63.512355796548384
13996108,202.82456817221737
26039386,119.22251620101815
27584712,61.2918959820395
1771989,99.48855002797019
13431961,264.8304384333359
14365130,146.50920098290558
23480798,158.81674696809316
24538997,89.62425363901541
20333200,108.82248017186923
16163482,354.2096708023499
294353,76.43983094140246
16214500,89.55146212763174
12325291,421.6188142646957
918049,206.02008298801448
14110144,165.68379728372062
28670804,183.77455217221134
20504269,109.25727210600405
258740,78.85072578015077
22249905,199.93046571356751
29282847,174.43625556166936
14153242,172.27089802030164
6452188,169.62283314757386
22878070,301.96114328174224
14403485,81.71684548743876
12990172,226.46966642784807
12970522,183.37833377749652
19429274,74.78675316039464
13788900,120.61751867247096
21026558,282.6406732242378
15079046,70.10877198335403
20516112,84.00749932870393
18354821,60.40959500989604
17791923,96.48258420730367
25033991,201.004645996339
27283118,172.1777101388236
17790276,108.17654454795017
21217451,97.02464631636731
4244479,153.22229454735
19431893,63.14228699065131
7458297,62.77898339414216
21838658,124.87296581172525
19764136,235.53848734241274
24352306,154.68122488490093
3951363,50.52164461868038
3758296,72.83609724051513
8241894,68.25015784901387
12050280,106.32118200158588
27133188,71.35732440332525
22153425,118.36509168189389
4447524,198.65065716417902
21550105,70.97806018138584
3929669,120.92122297062294
19787238,179.32805032450665
12806016,236.54199687802654
16544473,219.34627113534214
2267692,128.0357158383571
756892,171.73897720150933
17450190,105.17785771767876
83243,102.30524587576029
17590481,366.6055769980794
6919971,142.04711819637117
276120,210.77277722039915
24313537,210.5430520926403
18361399,186.4327493767603
8964308,117.75885501451421
1604488,116.8716125889257
7973484,169.23768233197987
20569589,174.30459127846322
24444586,72.93502835794739
17298,175.3911565530486
26197763,57.26814754038759
2284454,495.6251759288869
16634804,104.55263901317471
2552938,210.24892779275766
26950547,160.8053019037541
25183760,181.11811019634146
10175187,73.32264676680394
19384143,127.43491401323045
8625398,273.68022859139904
6926686,82.71134429603495
27338569,92.53065486047178
26258306,141.6092490888228
6014327,137.57608326529132
26475819,100.29914606872894
13115688,123.64561485192154
3344383,214.93482089638215
27435179,64.5207168842972
3944737,128.252724576908
23644347,72.49823145794488
21780636,142.2313115877457
5682992,72.2417003450847
253815,206.92598234816197
10038776,60.969977658125515
6809332,209.9545100457053
15037251,152.5740141156132
7516992,89.4767021716338
19307798,114.26625133102198
1132201,78.87805981144074
4359703,214.2827137967038
976167,106.0668942755119
20827546,83.87523058374325
21171726,164.24191339074656
26735765,80.4912687774321
15494542,117.49159403836283
10289124,151.15124039699214
24678015,109.88443886284738
9089306,217.9128076021602
21211033,111.30991860681065
16740779,76.26927107409124
8504231,94.39937537071394
25949165,79.45546222937905
3359001,191.40887923009606
24583519,97.83251329196831
3850493,140.16959441708775
19530652,70.50228739972219
19409691,147.16213599125277
17881079,118.72789602504248
23122670,117.56003296382347
16867729,77.38849649610007
11159781,52.89019299981712
16364491,200.52880072018306
22304581,51.98177942124722
5409372,146.81664576347313
23484328,83.8756544059524
5816154,73.38606919221905
13619661,91.87395854115483
16648750,155.9963027095561
19298911,45.44195299791675
21593872,76.67015004084044
23903189,69.25722849620811
14024257,118.65175936117618
25317793,64.4524284623834
1479113,79.92847294887089
13604994,96.18455147681664
10475047,65.80102971703785
2303583,237.08171892361793
16050081,138.83117921833517
27952152,37.32671183390164
17152350,246.0047479969951
19969420,86.21974414998829
25101138,279.589588252693
10050847,107.92942071627728
11888948,195.81872358512933
2127713,147.30828382163142
4948953,90.17920869403959
6297613,83.63493959597226
16679726,113.278203116336
9843826,162.2987971996478
21422090,59.88495581478522
18748170,76.40896084080048
3826037,51.92396432121428
840103,66.02815648568088
13004741,73.01655418252348
27018851,157.2575485294918
9247923,196.45909022198234
7808003,217.60245274535046
915020,138.75853736618814
19787716,149.0420958003044
9318504,80.06532281110104
15412415,91.55941408672491
28302975,214.2851249165342
24538208,143.5907278262834
391948,55.995762019421136
6607833,93.95981155978099
8045421,206.36385095699222
20904409,93.23542798870442
25946172,55.82955781736774
9512419,55.53564764946771
26951357,86.47882574289606
10338696,84.69269859255884
3352608,330.07547809423494
28491822,109.040268101541
29630309,76.56503979884168
20586035,70.69514871577307
24390991,299.1672528765843
29313136,120.77393436528484
28127009,62.64544069467748
26747409,71.259206733738
25292558,103.36061333518721
10212686,64.00120937159791
20741563,63.27570013729201
4482783,97.92169235958943
9464046,80.1457125707078
635282,194.4030920474104
9754751,117.42605940558845
25816212,245.34971673785375
21678001,166.37860535193576
10318675,76.21028662870224
6048412,293.87620272707375
16027312,110.89323752150135
23540017,54.32425367706343
23545634,113.43361003454636
24823077,46.61928882920457
8989380,156.63375084349414
27306234,101.67053822197236
23355364,371.16376315513327
21658519,196.64091704331523
27967972,64.76133521175423
28510269,42.87603712807462
23002371,111.16746381362098
7116670,92.73585014382503
23875454,65.66983910307441
3038614,147.59171288980178
7205064,94.46471956474159
16380258,106.75643482569991
29382702,199.9729146635137
16514808,50.684703188537064
14710717,70.64912454017885
14201811,58.43601204948095
23291441,45.72379553470551
21845154,177.1189543649032
521522,69.70329525992362
11491051,172.2537181262935
13997415,200.53183598757326
1645181,150.42859571911805
6758846,181.4022676872885
27901272,110.15954062183881
18517584,121.68189082993358
19911921,170.5348624788901
13548101,128.3186636700929
25995800,228.59884983042647
18754907,162.0193090751634
13908291,272.49037619986154
27964166,268.23712330722316
10972514,100.40653529978995
19698644,188.50774561370392
29435698,227.42751833988737
1637178,165.44384560338253
8547691,103.01942589437765
29052983,106.44673210225899
259946,113.877818319408
17405775,53.07343745193731
2660576,52.28769095941692
7094539,167.44213529010509
9831392,146.72488264551635
8119018,91.02523415329017
12070965,59.07037288904826
27366434,181.71682156591882
16122223,107.68527519884346
28680576,90.95113112105605
4756280,58.95211073247498
11849017,189.48882970346622
19981889,85.03274723477405
6660373,101.22127405257417
26258407,231.27564536536715
17847644,120.4901411522931
12604187,190.38925061612863
11007370,412.21666505224624
27975725,46.185669218514555
9960135,67.88315972026973
28182409,61.49388859666254
16394193,67.12092449239633
22885310,61.3904143525171
3553679,81.61942211884161
20228476,72.34984239605264
25933116,184.38797014370925
8052841,146.1658967472864
7177958,177.00894800913275
13378643,78.25551062418049
2204397,158.71273586863367
22866619,174.85154971705393
12287479,88.86511573153687
6759264,71.76673628229304
26199962,198.2615953720332
3531190,258.5570850601706
15067291,88.19715509615112
21343278,95.30410464647456
23256946,101.70369610124907
12346131,243.39144608129274
12972320,328.41173622050127
62230,74.25850835144382
25262332,94.86709605015501
19348233,73.53280789196181
289995,135.89429258726452
20786225,82.2772501994959
28471411,301.5198718491375
17269342,174.5510631157274
15113377,128.28552802064806
9572448,51.661196789336536
6329973,131.2229325645478
212544,143.86871779761003
6956274,82.07146055963314
7750282,66.70419365899448
272706,140.22618354842882
26893530,58.53790870832814
16333699,53.9013400269597
20540868,130.16988937505863
1972126,460.7010229198331
6937897,120.83873608998881
6113839,240.42690084403588
14851530,75.20658816077103
17861841,49.936615094099956
887292,162.7217833860532
13258556,155.86886661934417
6168663,75.44594763264728
9280902,112.40884680394414
258686,63.41823674978275
17531493,80.38039100336323
26000559,63.031217727581556
23108981,176.5032750396291
29458518,130.2054578679185
26107882,488.9291720968258
12547357,64.03237348923376
19069915,160.8121723057721
27520341,118.91387573451028
12894048,54.80029802978287
6845877,138.69869728301123
28531920,341.7239519009595
9347368,291.079953174949
22206760,76.26990040551163
20799199,211.37174803351013
14330038,145.59955251519312
18655581,171.67261933360632
29536152,634.5146352633409
21827433,216.51882032926065
28862785,189.56957443708583
29680421,198.93972951014317
19945974,150.84648077602031
7748422,127.52850637573285
14663344,139.74609594639344
9733227,114.95010147508411
19811020,118.33128039521182
18720911,99.20859306786231
11320246,93.44437604104836
16667109,90.86701660159703
27611223,60.880532879573515
18511001,179.0463113159063
6346456,216.81694040457126
19455284,116.78427100860021
13094250,86.13148047863085
15917981,199.59647169486365
4783674,73.57260976018583
18777640,56.23137067774962
893853,175.55303562420656
26934498,104.25469611853282
22278941,96.65349908776902
21081172,387.16449709639545
121473,175.9813674557321
13771885,89.33428555659027
19750474,155.58842791033155
16869999,87.93816594458563
23678832,103.72072426445548
20744786,289.78886784796913
27953850,54.451621547484535
26497309,152.68696419010925
12652964,57.46449827811222
22232328,300.38042243554474
24538544,161.05236070232698
14894267,151.82517859142112
9838523,72.12547689018011
13300113,69.96292183928166
21593823,146.6021038154693
21121688,59.07246373295939
22929942,157.13400222581188
7265079,79.57594533855188
13377443,56.24867000096367
20073605,93.25875281691589
7202612,71.68756748077857
21476172,183.4121190061625
12379298,118.49484998971302
9825967,135.33709652675816
13959346,76.17262176053144
302309,281.32436656234205
19413670,89.1416949953106
14332210,122.14577601077828
16981845,163.20336959422752
16630483,255.1147538120747
3209980,83.22090219690669
29410763,437.9293613916372
20611,86.8448395967684
19785676,64.23901862005064
27544201,156.5303969155489
21610552,71.20431866469475
9487684,141.37451979308892
2919885,70.94477801890372
26420986,145.9597275366783
27573342,239.96810268341378
6986781,287.75464695671616
20009122,94.10231839430044
2730497,119.5832159374906
16321789,73.50649043228178
29521447,59.40998117693482
5507371,60.411664969376886
21516275,169.57408628305507
22531031,108.06066955592922
22016473,84.57310425191127
28736154,84.44935072900103
21367901,55.18948851893875
19158672,269.31370348244764
21921178,149.6057192318797
19604307,163.5222699195082
2641730,83.46141873147528
19624565,373.77019442696724
14175040,130.20425087201804
9444819,400.44057201519877
27857198,370.7202921456555
13190121,355.25338658847
13868137,78.07964277046298
17080093,88.14981789841941
3827442,328.2975495424764
19872862,64.64888670563882
13145377,151.82465102335263
22229817,196.1799653534888
2107939,52.237940334809785
682155,95.00223469567663
3568596,79.16765817845123
6261971,90.92367357067042
6553661,86.5399419333624
5545560,192.53303621471045
24244827,86.37193502194238
26549354,266.2721535626165
21915201,484.7564797863077
20149184,430.8070602323608
22586473,125.82336727151797
26828970,184.81053910324684
11775127,177.85253006882135
27237617,680.9507324738546
14452731,82.80653731670407
25168678,104.37084897320328
22438519,93.04653668869004
23502842,148.36034430607768
21378123,92.6610229955585
21631186,49.151999017344195
20885420,140.6081662182662
8186181,167.52581882855796
24077483,107.323798999257
24779615,75.06003359572135
24635562,44.507912855306095
6576336,60.17207934157036
21721898,158.3410722642048
11148990,194.47419274199387
19159503,65.53032627458863
6923161,96.07535197311249
24896533,87.0335152451177
22971074,198.57678123946346
28175959,75.07143177986686
23917877,659.9781440514474
27311481,289.0278865942569
15984234,594.5953691178164
27936839,105.92907227771866
19861740,244.38329067656016
5728014,175.54738347489533
13733309,178.44873437750675
27846079,159.64485277616913
21568187,52.87298085012327
9078739,76.78524407874393
17477221,231.0725594555752
5315955,160.74546458717455
25475944,49.60807301332641
3120723,133.71060248781382
27053726,153.0732891575091
24289926,98.56451997196378
3387493,175.58564567016356
29654002,124.27040439109332
8107212,78.35244117694704
12233692,78.14226976478237
21736682,113.15496299937938
9219472,112.53479744640941
11165881,75.67043169881279
24379887,123.90248827790386
16368470,246.4655975955559
7272453,132.9518307875226
23614112,208.78085452438185
23145289,194.96081099640853
7742287,70.51788283695711
11037023,87.58170426295725
13308629,120.97437852429796
22336905,756.9942861912396
22401901,157.5032862305012
16839686,115.44631234132942
18988028,69.48696464883639
6731373,57.43556328465083
17795491,103.93259875845247
28673212,157.20003325182486
1763209,67.7655459668059
10057826,167.1333992456075
21825081,152.7213356114165
18423707,164.3938696213484
732700,267.95797116653574
22768701,113.68869748109483
27904840,636.7279737993704
20296968,170.3573389369105
22009072,87.84279881486175
27248487,246.7212827311084
20007899,110.74695497504507
317905,102.87024082329833
8251228,52.29169012700436
320128,106.73323526088893
6849137,78.18021141695341
22518038,157.91446043669944
16123619,468.1730143832935
15488128,74.50215379843858
722464,87.57399620122364
21813814,74.96180453702782
27993666,70.16421548125103
13654127,175.96328128426657
27250504,72.39711390583177
17940009,136.22353363147758
413775,192.3009557721682
23871290,57.49318682398381
14023316,125.4823715615983
11983644,61.53485726263931
4739407,112.77311707757322
15717865,48.68113052928994
19194997,117.65724498543118
26914676,204.8855436199225
16673954,216.26797831436951
21799470,65.41740234446105
16311513,83.5239158605152
13276680,106.92528674333369
23109351,165.6241633543988
21354840,193.44495169484617
29359560,305.3346880467572
14686954,54.1183774558699
29057571,142.96390098208028
11352664,140.5108375184556
17314998,74.37359776999592
24656108,188.3392652940171
9312190,189.96568853074265
18488058,106.77031853477644
17813907,192.46705967135517
15108887,64.3651094768788
1914787,57.55516128409874
25184175,182.77813047729092
6423589,49.02324690179672
3181834,698.0680924601234
14106099,210.67000586301074
325429,176.37119523488684
17925111,170.61757498905737
29588587,67.45704366258173
16323024,163.75092610571832
4700265,76.13728488424022
3913635,171.97080980190026
22051355,108.11635359877936
23608727,94.37635167678683
1813829,70.90601058802476
1984390,165.66151438317587
29232781,75.64805113867497
25777661,62.4397767801388
14705110,136.1793508663632
17515734,60.65592706168207
26425874,45.453907852359684
11190701,70.02610473679776
19430305,131.97953644782754
26423738,197.28089941202893
10075145,260.75952353294156
4063357,133.4890073997715
2087663,126.21400511991992
4126452,249.84869355698052
1108309,121.90961649999922
4891616,131.9282392171589
25680422,94.57079645076664
27926311,132.15842847585327
21514852,55.31793700980433
25346842,109.56516587020336
22045554,88.00104417276417
12964763,170.49021022475802
9596708,172.85692987328818
27464651,165.53822352820757
13802195,178.1459400981105
15928889,63.4468973010396
3662827,283.4612379949117
10040649,94.64737872073412
5538720,64.51319669696112
11435936,245.40418801443425
25255024,124.67279570130562
24366897,170.0305335382998
12447273,78.13359060881483
3168120,192.75472312225898
26874727,61.10443595709187
332525,145.04073665576138
10015258,119.3713621430637
27304971,109.32386969347863
29186776,128.08099384408015
13666116,86.41776590659254
24044039,50.093209779295904
20498653,55.555881865577085
25266169,66.82135756211932
21733997,112.29813226322047
21264068,130.6739146288393
19341760,168.48217094650548
17329090,227.77059019685407
23594177,219.89468271637656
7480229,81.9349778172979
22906559,74.30334783730679
2210281,90.45713586221108
2636762,175.475415646019
18476851,62.82938874519389
18402568,49.09222512712177
17297467,55.66220892303482
13394,71.20718402420522
17623200,421.06451642386736
5040218,103.4419220975655
466277,194.75001063463148
24528299,66.80938156460452
4824146,132.54955006332622
7496203,65.19085073741229
5613334,77.01764846246171
20586070,372.4286349691936
28543486,237.69305594706825
29306568,221.1309719799289
3508355,119.68826073792103
8423636,190.2037459173922
4090748,134.30619479374903
16893030,140.52823176222685
11618854,48.309735596665966
19356281,192.89235552987972
18753406,79.11014833792082
22615158,88.51164031077842
11563821,100.36349067559816
17147561,93.84292182398313
9149435,160.32406975387462
22705115,99.19491769739803
13156126,339.13098424514084
12776694,86.1293242180419
6464070,71.52649145009161
24287857,98.68256772989905
8411164,202.67706335243716
27610608,257.34018047960916
7637047,149.62754674335528
23101845,113.49687410514026
28312421,178.46392804687449
16406680,252.51927473821448
3369826,164.72516774612185
23575358,202.21370018393137
21289856,160.29505947250524
25872636,612.2712577557027
19327508,90.05358364267629
14065821,170.47949503546855
15534686,75.04117022873731
15972733,107.53870427101737
27057790,47.452192935029416
2671926,105.76877056783074
26739303,56.36409087418443
27201257,118.4276647574129
22065495,71.58206699414708
15166520,47.127939401177024
11739698,169.00064990970046
17031720,101.51538092132859
21746100,180.22438985578387
21922407,181.90404764085875
13938420,82.75766235155739
2091367,52.833891196904794
21736808,188.6119851344264
21782833,398.6087152474494
25834338,172.6945011954774
16179120,94.91799829304688
23062969,82.24910005751401
19360201,163.23446545564312
21344762,134.3810050445056
13952319,115.37579796417624
26608031,216.904115108593
3238355,54.303179866105296
29149618,109.69629589396963
829083,157.46547403899183
15529123,190.14291076177759
22020786,121.16934477687471
9614760,98.90275725115707
17941948,90.30660505327057
19980048,226.0546263834624
7025693,72.13539673785239
25590511,212.395721713149
28437023,117.29293392949342
22354348,213.02383084275542
20815456,77.48702160956258
26520935,66.2586405215404
29238311,192.30345844262536
16546876,77.05025313016841
27579844,380.29864732618563
28940279,101.92823144538231
15491431,83.47570861162247
9826081,53.03378079502972
239733,99.03650718294345
13876040,165.6346287258326
21948983,129.63404580501893
10115375,112.29298159988838
22294102,175.1547525044839
20874820,111.53423008001465
3012871,178.35753384720985
29652515,398.98330896833187
15285181,68.51706860412561
15248135,100.37233997482878
9260616,127.06086209044912
9403937,131.492227455745
19171773,74.64401294445973
28894636,93.94907234201683
25806336,64.04617690456227
6347713,108.77496971824417
20212025,97.79636352194308
18721845,70.16752847363949
16465690,90.68536968125055
21633501,463.87355863315514
4744487,148.1504773826213
22706985,207.03621470375546
22191760,120.62125561792682
1251566,160.08719100236547
20933848,76.15354604466754
25713663,84.4444724488763
23480048,101.44373277153822
23620518,174.97951029350762
5334478,185.59244090966862
21961462,223.2965097634252
5936796,73.24846567859151
4174115,329.10748177839287
21636155,66.33691527647603
4128428,111.18867157799953
819893,50.97636537020694
24521322,189.08524156414424
13077370,91.23255007682947
3686493,193.65664319100858
15956772,63.54942046904313
266146,157.5288898381806
16081134,47.77924279758226
22830328,149.87973239595092
4717237,111.931178775352
1502018,61.86557977449642
27951070,65.6701873445998
13670376,244.73980535309798
26598477,395.57879722302664
272044,178.61117156227226
4774658,88.72218117296666
23516943,55.47691740537251
16487559,73.23395227445997
27136639,70.78178188909271
1928570,134.87371722023792
12917057,154.66796006691442
21864747,82.33312854235693
27778703,201.38301027114156
12385794,243.94556889085683
29504721,387.2522404601466
6108021,132.08369373093532
21604003,125.05891538237131
11282788,121.82677021429323
29751478,178.58992650359946
25664429,67.5595929326103
23513769,144.22915876315994
10083580,59.801301954932775
14639920,190.06130956942056
15378469,67.76149024165989
16614713,80.84896120131017
17856672,202.35663424670838
29543716,337.64908440822927
6886371,174.86549041541016
25516958,162.08998518618213
20212707,85.44059522403906
4454400,219.67252282903166
21116651,149.9508943167554
2521380,134.00778382560384
12836502,117.09874251667044
5825173,173.87060270188886
27106892,219.26682354280217
14952357,62.50891801467157
8312148,282.9210775877529
26306276,112.68311075859411
3411815,92.50011320225683
7859932,85.81113045681847
24676554,101.21927959762297
21594436,184.1253835133892
9373167,97.85733438678506
22419930,79.36500915211796
27486387,186.44984537103315
27584413,101.17024813512961
16837628,39.11859357034183
13426681,239.690123381557
23565268,247.14871216045307
4198764,95.4028900536519
27530069,201.4198393389578
25871075,348.14197024164037
22703920,57.225758321159084
8795721,102.78405914573902
3540722,149.59492996320412
13711439,164.5962025406342
9740264,162.10533775306442
11261146,160.2218121027127
5742795,151.96896535358144
26866483,85.22050393831859
21862079,176.4466606173149
20476397,239.63592471185993
3337808,345.1076100226243
24049220,367.9236695360223
26131183,53.44444738936347
14446717,165.270554514487
15867800,93.26284749076488
8666770,180.59033518166882
16735848,62.722761515777904
29480988,84.36621791882402
24750367,56.92883397676226
29058736,79.50452675189503
29461095,206.06276308038548
24495291,63.86287563713959
23913344,218.0329557024586
22400568,150.1624549540698
26948963,64.02213338800435
14320998,83.89788003661712
28610673,63.00203579631441
11438999,116.3171740898777
9118945,52.17583663799494
1461873,59.44394285134329
13813731,69.10966886954593
29413438,115.34471515463242
26869596,131.19928293882262
8405978,92.53311422860223
995169,212.99205794965917
9710117,88.26951864603531
12359146,189.79643937289458
8104879,82.57466649189108
18194482,96.62799528690745
9918963,132.42615838796496
23840461,64.21646141967423
9679720,51.09575042712225
8751691,67.0871043684687
975250,67.09078748182749
4275729,122.20921584439257
23219659,144.53909656120283
24101160,349.3776853032087
8172864,106.97104687270355
29706049,256.13958054130774
22151092,64.31649196194296
23360836,167.70594902889724
3689140,225.06591399725912
24041631,58.31945134546305
1316961,78.12457137953366
11873821,80.54275008912246
3717427,132.95183491869093
26033423,322.6074096652308
2494739,167.44231222181884
14660126,293.04158761939624
21982618,65.17508627005371
4865377,203.1518197642723
12780475,123.05162478461052
23024065,160.18745927280204
3272161,161.77466143983835
16664273,130.2352928205603
18209795,118.50805390159934
19142273,72.36041051809377
24582124,66.27097327751122
8204305,132.21769974436066
12869567,241.01022215037537
2051675,57.949081199959274
15127414,127.43896489444062
4737392,79.59128284436815
29569979,68.84058499121033
26534723,152.65922651359676
17456123,55.83212765340405
4126676,162.58209770286294
17464043,112.93076965792322
24409829,178.07849885177777
27572554,56.96493246930381
767286,85.42911294079038
26055709,66.91075946399329
17118782,145.92909275146812
5883159,196.38735402833152
15219855,184.52213208928387
6560165,231.22975446186624
10017050,53.93859555378881
24391676,324.9965951293121
15562465,122.05804091732047
26438753,156.4827384032683
23808715,166.03590812784955
21967379,95.8345472088526
25580113,409.1896266453303
747316,106.68948251338708
18358792,266.66626406663005
21501622,97.12987079984948
3465651,72.46249551017225
22118980,75.19504841492909
15378960,138.1002973493346
23596011,73.57109052273324
187979,160.55776999157098
25451077,230.14429404473344
20205846,58.55500283511301
4753918,77.54809502115914
64361,147.19270483414928
13658407,201.03735987864252
12342876,177.1460848239601
21365379,191.19499591331078
18267345,83.2550451493966
21140951,371.1309463392087
6258983,95.51298053401706
28086391,115.26896182353346
27261014,68.73494015895629
9050105,210.79841768804786
3376999,160.95891394499483
28723300,203.68576528336996
26098654,292.40742866586066
13061064,89.24490532485795
10635913,203.669002039848
6282629,176.49263889207532
11514756,161.93406564783095
22087030,325.7207628288658
5006113,519.3740522651459
11323125,85.86800826274998
12009807,173.04275247165938
8738438,554.2778184824025
18501885,115.82689928089975
20202971,180.11787190436476
23508956,221.55851463548967
25902370,347.0912344712579
10156314,98.87308384087164
29183445,178.8799254887085
9825448,141.7820828567703
22447855,119.12592267830676
28732842,71.64080465900597
19827778,122.36812541405975
786727,132.84593200875472
20257148,57.48408121731783
16767867,152.0675523379076
13575747,119.18654620129671
19162441,148.02648886397165
12389931,174.48916656636402
20618578,78.2912969413782
7221239,139.36163692546114
3912794,71.82051211732939
690553,215.78391855795667
2254412,383.3821185163706
6239753,65.17985707752275
26847619,74.60737842952564
8886910,172.89052951525716
15806018,69.88290261447132
13235951,85.84497598517737
10342806,85.44205413333428
19933967,177.9975385036572
23714378,59.392417601675
21578513,49.29299332773033
13859196,75.8944686051017
925240,205.12763077758646
9597258,54.98143263401979
25287087,75.29906590032886
5241757,208.63136348165787
21929935,108.58003616463424
21483653,69.63977642290261
20958738,57.25114437559717
10100474,272.5280902895651
5003437,49.63290794536967
9093032,78.73595267129843
21770746,191.37025549325338
559324,240.66774539324283
23302260,126.91644127351385
27466393,94.63529012954284
3426028,88.92000547054961
16533749,65.13060199240705
4216435,134.3042081392695
22777530,62.814383239821574
24734792,74.99918620449563
1520806,142.03485002856382
22214594,214.40231550082535
17669867,66.3405468060129
3068852,150.7669496395882
26810466,135.5806591316752
26275643,224.57114189558237
4077428,179.4878290625505
23121375,142.6774834609169
29209620,233.1926128710987
19787770,57.63748851585493
19016912,70.41196318570572
22066635,181.25610418937097
25127644,181.81390110981224
3302932,316.2330313877214
16163323,132.22788802837235
22245972,46.17491087362907
12950979,113.12211491396555
11377233,105.62487614965967
21934181,65.1455107572143
20994326,54.79694747270724
17192309,170.3097451535535
659880,64.20523135514689
22731353,193.32402224078484
21947039,381.053335197236
29453891,75.95929971508735
13709619,108.47426641187599
15099149,65.04408031692189
28603871,185.95471610220466
3825437,250.8516134910207
27490389,297.1211677930895
14297224,188.24185565580467
21609424,55.093127806162784
28890259,147.05508054631068
8887748,58.54131272233517
28071460,122.96044606887732
23808032,176.8654029538595
16811364,46.20206967044691
21484947,226.1346105726901
19533966,218.49100996268297
26553542,88.12859665382518
12051116,152.72135196744645
13019720,496.75761349703816
9231257,89.70889845251752
4694622,67.03721551026759
28661064,149.99448146061422
18448556,103.65984451847521
13124737,232.0524665039136
